"","x"
"377",0.74336839998337
"378",0.720970051480497
"379",0.551048509697775
"380",0.65364848909996
"381",1.21217402942249
"382",1.06292477208987
"383",1.10981361151657
"384",0.920366188799019
"385",1.36993988064584
"386",1.07865200364085
"387",1.08074664217979
"388",0.843363307516562
"389",0.923209330964546
"390",0.94244402214451
"391",4.34602315308036
"392",0.888059505745025
"393",1.13058305909225
"394",0.81709590684308
"395",0.759038691222871
"396",1.14312992877168
"397",1.54220752229406
"398",0.436092031052393
"399",0.718996131611019
"400",0.945129472401002
"401",0.284129287365665
"402",1.66411041910054
"403",0.815179782170158
"404",0.886074536375399
"405",1.13060685303218
"406",0.70138550070129
"407",1.06758414655095
"408",1.16433363266323
"409",1.01954706902303
"410",1.23416966932692
"411",0.63489630260833
"412",0.234547564124643
"413",0.880771302817948
"414",1.28608051216462
"415",0.988224939672916
"416",1.24847510976224
"417",0.785967442963831
"418",-1.37887837659022
"419",0.343803188377838
"420",0.469511739353194
"421",1.070424443407
"422",0.768211779073526
"423",1.55632140560086
"424",1.30251807284643
"425",0.644591881370871
"426",1.13949897716743
"427",1.20042998387197
"428",1.37385160585183
"429",1.46395375200551
"430",0.7014715938071
"431",1.29587718366813
"432",0.862455622756232
"433",1.14053177288107
"434",0.81572775895318
"435",1.49686015575699
"436",1.54722403860444
"437",0.939405265939091
"438",0.711127201484885
"439",0.928751726505188
"440",1.00391032570954
"441",1.29845443985516
"442",1.08545441363016
"443",0.728561407611193
"444",0.63909258074987
"445",1.08078753486974
"446",0.263453265294061
"447",0.978060715500111
"448",0.892718422577196
"449",1.04672833527911
"450",0.899451612574311
"451",1.09597920825316
"452",1.26921073868089
"453",0.732327376124765
"454",2.17313109503146
"455",1.04522614678637
"456",1.05878702213684
"457",0.767582424410724
"458",1.42987982772795
"459",1.16344647600518
"460",1.03063001565259
"461",0.783098307598714
"462",1.73013145488071
"463",1.15338241150921
"464",0.691947415973029
"465",1.01316343437909
"466",0.888744766311968
"467",0.721352821926138
"468",1.27787602562555
"469",0.977682523551953
"470",0.646504377263793
"471",1.0411534425625
"472",1.69813422124762
"473",0.878048746405161
"474",1.03632488507758
"475",0.598351642868826
"476",1.37355260128092
"477",0.93767189629729
"478",0.756929036766497
"479",1.36111083309116
"480",0.970714860401085
"481",0.987357551663683
"482",0.911380580669597
"483",1.1382911163134
"484",1.03459160399233
"485",1.02051820673876
"486",1.30201648624396
"487",0.667373568549967
"488",0.893677523319482
"489",0.850699608739391
"490",1.62843305794719
"491",0.716492940736524
"492",1.81339775353383
"493",1.26969689781918
"494",1.43808801565455
"495",0.855549853170428
"496",1.09375924906327
"497",0.909796813773588
"498",1.00208655141509
"499",0.994044155380747
"500",0.659639382286935
"501",0.829543314797981
"502",0.775258033751002
"503",1.29898938763103
"504",1.24258017768721
"505",-1.94500029963607
"506",1.09064067019573
"507",1.36889282197669
"508",1.17576698443218
"509",1.3315606399577
"510",1.38910200310363
"511",0.896723921178722
"512",0.755647482660335
"513",1.32223299104366
"514",0.0450627139799075
"515",1.26483857557382
"516",0.84810502374264
"517",1.06198727173983
"518",0.760295024326168
"519",0.9628843204921
"520",1.10879287732573
"521",0.911331089965438
"522",1.52999191170536
"523",0.68297271622988
"524",1.09961792467564
"525",1.46287617661449
"526",0.67003059919255
"527",1.0026762763241
"528",1.33077467010894
"529",1.05615532862101
"530",1.10044862409609
"531",0.986501755040426
"532",1.08918920902031
"533",0.925855943269507
"534",1.32378340922628
"535",1.1014251214706
"536",1.01276157392509
"537",0.733006918915665
"538",1.04161022108225
"539",0.83545509481168
"540",0.583077860651305
"541",0.899160469693439
"542",0.918663097569224
"543",0.985688056618851
"544",1.37483312240617
"545",0.504267664417108
"546",0.948935875269813
"547",2.30684511330883
"548",0.5999521678221
"549",0.554802844189435
"550",0.779684558777052
"551",0.697538852447331
"552",1.1314846612115
"553",0.866544308629354
"554",0.99056292371702
"555",0.673908861505621
"556",1.06327322387848
"557",1.02868220393458
"558",1.11580381627453
"559",0.932113218197385
"560",1.08762260910017
"561",0.832499517964011
"562",1.25380176178703
"563",1.2692886695941
"564",1.33167813400474
"565",0.575645902292308
"566",1.00842783336846
"567",0.987613694432873
"568",0.715056058448693
"569",0.327171468514493
"570",0.640621427384529
"571",1.53805254757304
"572",0.469452321839496
"573",1.11324984451047
"574",1.43331231391748
"575",1.28650096807506
"576",0.637278824540912
"577",1.36579739890537
"578",0.84610784810309
"579",0.609040929027461
"580",0.664140504468031
"581",0.343323170869854
"582",1.72815403468249
"583",0.995332702514744
"584",0.906695931466543
"585",1.03737766628004
"586",1.20744890092587
"587",1.03740844376638
"588",1.17439508313331
"589",1.10996670083375
"590",0.863696219485582
"591",0.880630572008759
"592",1.97409882125152
"593",1.0972751585254
"594",0.975193436582901
"595",0.980025601869868
"596",0.619986311161018
"597",0.566351491736456
"598",1.2328243165003
"599",-1.69462546344256
"600",0.692565701244623
"601",1.08969098861556
"602",0.893410337141604
"603",1.05139626158439
"604",1.53510614711514
"605",1.26730795361431
"606",1.39463310831592
"607",1.52353920901265
"608",0.804466601125054
"609",1.22789389339285
"610",0.871309814587316
"611",0.277215462849206
"612",1.28976960592372
"613",0.778879948531389
"614",1.22732180918116
"615",1.0934278249095
"616",0.724988136386907
"617",1.27485932445242
"618",1.02415483256952
"619",0.614290467913635
"620",1.0547932177507
"621",1.02050721281703
"622",0.740543126286363
"623",1.35748399742432
"624",1.36917363536348
"625",1.02185947208345
"626",0.776759997583622
"627",0.761279689342924
"628",0.793227557533538
"629",1.43445176546411
"630",2.51741942345998
"631",0.628995350939391
"632",1.04253571206842
"633",1.22856067974919
"634",0.640562651648054
"635",0.447529276549529
"636",1.01709326344748
"637",0.871238262750221
"638",0.757733520944665
"639",1.19627291691347
"640",0.984669658951518
"641",0.851946748464763
"642",1.19246916832741
"643",1.19034863458142
"644",1.11122634162568
"645",1.53868740960024
"646",1.68911865631784
"647",0.610341585207652
"648",2.20370803331396
"649",0.941709417765627
"650",0.892207373465526
"651",0.633094583837708
"652",0.485717713631946
"653",1.04853148924257
"654",0.85705093876858
"655",1.12328034899514
"656",1.69336003893419
"657",0.840283984267098
"658",1.0874569695938
"659",0.57864833575132
"660",4.0130141377495
"661",1.08558062685219
"662",0.849019145160425
"663",0.923677812142766
"664",0.725965028673013
"665",0.87326007134061
"666",1.03383029585859
"667",1.00382322981706
"668",0.996185913378883
"669",0.958684308803087
"670",1.25729729244441
"671",0.848465935628705
"672",7.85248725042722
"673",1.42066985546101
"674",1.16915776860649
"675",0.836970355750274
"676",1.15807223956184
"677",0.765202232492383
"678",0.787949033575746
"679",-0.483245850216575
"680",1.01897906826216
"681",0.909716979667924
"682",1.33733355525877
"683",1.09874280495472
"684",1.1410486702704
"685",0.549325365906088
"686",1.05113243965601
"687",1.00657008648978
"688",0.886405157574382
"689",0.775040961142156
"690",0.884743004922539
"691",0.771559743493584
"692",1.67829688788996
"693",0.781371716657258
"694",0.389244251151576
"695",1.12056981473483
"696",0.837182476483471
"697",0.976494459647344
"698",0.923826796407343
"699",1.27176008223058
"700",0.666016589136321
"701",0.589013333645595
"702",0.776675233730241
"703",0.643063599511683
"704",1.02827034905427
"705",1.04502343999408
"706",0.735934684524572
"707",1.28299028588219
"708",1.02381149823956
"709",0.843151830192881
"710",1.51086009619848
"711",0.894244831802157
"712",1.44229588418033
"713",1.48558927495294
"714",0.877057457720808
"715",1.59150430663762
"716",0.507123227641444
"717",7.16279100004235
"718",1.09355390064801
"719",0.596703523303241
"720",0.96632082611477
"721",0.885879253525651
"722",1.05743485838007
"723",0.575345110595193
"724",1.28159777228372
"725",0.759011496128882
"726",1.31026109071351
"727",1.18597982288217
"728",1.04635112625642
"729",1.02818271483062
"730",1.37114008554619
"731",1.39148107040135
"732",0.50403906848694
"733",1.09295396424018
"734",1.04296552812074
"735",0.964032928555078
"736",1.10819467752129
"737",0.729045073773389
"738",1.23679143508343
"739",1.54832789268024
"740",0.595246557048457
"741",1.33858312160603
"742",0.682326511489811
"743",1.32623893051115
"744",1.24687322683702
"745",1.27780833085388
"746",0.672115423339335
"747",0.12959947110429
"748",1.04529150918669
"749",0.735755980240787
"750",0.276890415884801
"751",0.936601433464991
"752",0.831676766400193
"753",0.482643328471016
"754",1.22541931974066
"755",0.687383756710223
"756",1.07677245380031
"757",0.99783790116477
"758",0.686130915786686
"759",1.75000135895521
"760",1.43527907202377
"761",1.53879442855021
"762",0.809987465552681
"763",0.986142302931164
"764",0.779494417668
"765",1.35371123837789
"766",0.932450389993336
"767",0.897206205699298
"768",0.571216843249312
"769",1.05954057136857
"770",1.09540615402103
"771",0.845988256630135
"772",1.33560020065131
"773",1.01385237527859
"774",1.75706836089409
"775",1.10310367223328
"776",1.03689974379412
"777",1.01411716701672
"778",1.18860425906958
"779",0.783220081888768
"780",1.0871395087362
"781",0.672451370549225
"782",1.0850551575203
"783",1.11470956766983
"784",0.782128413394919
"785",0.875134843270471
"786",1.13221159668494
"787",1.44776366392246
"788",0.97595423371282
"789",1.24651481112766
"790",1.10611431314878
"791",1.20069392625319
"792",0.984586626611976
"793",-0.372095886229419
"794",0.424906819632935
"795",0.934514307045724
"796",1.37013633157507
"797",1.24957763100079
"798",1.20396437022219
"799",0.610140018786732
"800",0.913080867520455
"801",0.980877988494248
"802",0.419278109374174
"803",1.13489147414199
"804",1.3003510062387
"805",0.914904659276652
"806",1.05117692916956
"807",0.824012228830622
"808",0.985282901901128
"809",1.43008409199033
"810",1.35277043073183
"811",1.40521539794247
"812",1.00202740826037
"813",1.04510843972821
"814",0.968632608047232
"815",1.24312545570457
"816",0.837588604365505
"817",0.648358217641977
"818",1.20700858642153
"819",1.15079597272303
"820",0.823816714429491
"821",0.938368588313738
"822",1.1014964498451
"823",0.940941990375665
"824",1.11779327021955
"825",1.26451864145343
"826",0.641979218045388
"827",0.706529740866902
"828",0.938631062349954
"829",0.779663045192409
"830",1.13096330713377
"831",1.1466802606806
"832",1.09795401178589
"833",0.880921921485747
"834",0.721936736152326
"835",0.960048250866175
"836",0.898247226570893
"837",0.806146775237291
"838",0.798814701744443
"839",0.651122183316256
"840",1.25948469757332
"841",0.938103980233302
"842",0.767486330832817
"843",0.886653967821472
"844",1.17815150552493
"845",0.813306717332958
"846",0.79087626552947
"847",1.41594320714905
"848",0.48953268851553
"849",1.06088274819618
"850",1.32361003771702
"851",0.766297668093768
"852",1.1710163649289
"853",1.36104866758985
"854",0.58123567772092
"855",0.94629142504686
"856",1.20368700101878
"857",0.984862745156966
"858",0.42273778604522
"859",1.02699296807069
"860",0.260932790383629
"861",1.24994730541176
"862",1.17006066704297
"863",0.750680372638818
"864",0.948424040941074
"865",0.601733409760873
"866",0.947505672792769
"867",0.858169097107359
"868",1.09157310065905
"869",1.74524364205167
"870",3.6006806632893
"871",1.20899160395786
"872",1.15057291093259
"873",1.11937429497171
"874",0.630313135105056
"875",1.23429644897716
"876",1.04939786889974
"877",1.42135798884174
"878",0.761740106402407
"879",0.795461302754973
"880",1.21433620252083
"881",1.06134729376713
"882",1.10299720549219
"883",1.98274486335258
"884",0.980168052828244
"885",0.801646008895167
"886",0.611019289775457
"887",0.927053892574453
"888",0.76728704738042
"889",1.07943548024804
"890",1.1353693681187
"891",0.709414177453017
"892",0.924718487376994
"893",1.78797489966221
"894",0.85709008149891
"895",0.616801593357498
"896",1.09156369338144
"897",1.06881741611856
"898",1.33720351112469
"899",0.877333036794751
"900",1.20499195263
"901",1.22220869891265
"902",1.23374377607854
"903",1.27307422608783
"904",1.72072822685901
"905",0.866814898203598
"906",1.56217011419239
"907",0.0589604057071582
"908",1.01990630224991
"909",1.30561560815831
"910",0.643577896164473
"911",1.0192990753231
"912",0.934894156513238
"913",0.827146323767566
"914",1.2907245442464
"915",1.09194940310814
"916",0.675894206405175
"917",0.948665638731933
"918",0.213601414088781
"919",1.53530965537725
"920",0.579946287914797
"921",0.358375178199402
"922",0.563146776166403
"923",0.695341857173315
"924",1.72642406445
"925",0.305623311375528
"926",0.942273606371605
"927",1.30393142506349
"928",0.770272521114843
"929",0.837705644665666
"930",0.903369775547397
"931",0.813349754490608
"932",0.924356116777473
"933",0.754845929220535
"934",1.23821126823041
"935",0.636137942046212
"936",1.30838713317619
"937",0.903347565908318
"938",1.00940176219483
"939",0.784347642806854
"940",1.02818334230644
"941",1.23920218207579
"942",0.650196353094259
"943",0.688743719792564
"944",1.45024303445213
"945",0.90396203286263
"946",0.945519942477522
"947",1.2064141803038
"948",0.894419850085668
"949",0.536730266397943
"950",1.10686797203806
"951",0.730388514431139
"952",0.993393082802406
"953",0.882585298995064
"954",0.640135101724934
"955",0.905348946549239
"956",0.972206886886485
"957",0.823853604928019
"958",1.32477892382288
"959",0.664019966798464
"960",1.29406945595524
"961",0.895656373074811
"962",1.03379046304191
"963",1.12770318240204
"964",0.648545541052861
"965",0.558426159009822
"966",1.1865928301638
"967",1.26468746668254
"968",1.44886668831184
"969",1.17588548177443
"970",1.45402018500291
"971",0.77916339757595
"972",0.595035955345591
"973",0.993890779955822
"974",1.27684590858058
"975",1.12194776706788
"976",1.00125776607394
"977",0.897698314509298
"978",0.833962543355186
"979",1.17747760791037
"980",0.985138435587581
"981",0.840598163833119
"982",1.03082245882757
"983",0.919328521542676
"984",1.50456756161639
"985",0.805744017110592
"986",7.48138432507735
"987",1.19329890148443
"988",1.0918389172797
"989",0.81830345541584
"990",0.95108045072901
"991",0.820576885325454
"992",1.0715079364509
"993",0.681295814389109
"994",0.93419905179292
"995",1.12188371132822
"996",1.15428172139995
"997",0.946526632241144
"998",1.04970008720639
"999",0.570637530800175
"1000",0.8603635
"1001",0.5986315
"1002",1.025719
"1003",1.293201
"1004",1.10839
"1005",0.8399684
"1006",1.023173
"1007",-0.6455038
"1008",1.406565
"1009",1.189443
"1010",1.032758
"1011",1.157529
"1012",0.9828372
"1013",1.510802
"1014",1.448141
"1015",0.8926405
"1016",0.6591597
"1017",0.9132659
"1018",1.325152
"1019",1.066947
"1020",1.419723
"1021",1.232414
"1022",0.9122049
"1023",1.429541
"1024",1.27176
"1025",1.152196
"1026",0.6940573
"1027",1.99676
"1028",1.443499
"1029",0.9898788
"1030",0.4521883
"1031",1.098404
"1032",1.268786
"1033",1.254254
"1034",1.358747
"1035",0.5422665
"1036",0.8520716
"1037",1.267184
"1038",0.9661059
"1039",2.736941
"1040",0.446996
"1041",0.6824008
"1042",1.663981
"1043",1.189215
"1044",1.315441
"1045",0.05075487
"1046",1.348949
"1047",0.442278
"1048",1.060023
"1049",1.410297
"1050",1.421659
"1051",1.111945
"1052",0.7003753
"1053",0.4014497
"1054",1.306534
"1055",0.2455475
"1056",1.024407
"1057",0.7895129
"1058",0.6601892
"1059",0.8442301
"1060",0.8344068
"1061",1.158714
"1062",0.9856559
"1063",0.9293134
"1064",1.112348
"1065",0.8194915
"1066",1.074046
"1067",1.551284
"1068",0.6490031
"1069",0.9380278
"1070",1.123252
"1071",1.329611
"1072",1.606331
"1073",1.319969
"1074",0.5824385
"1075",1.637548
"1076",1.177194
"1077",-0.5076237
"1078",1.384392
"1079",1.267347
"1080",1.528577
"1081",1.032276
"1082",1.099864
"1083",0.6541822
"1084",1.296736
"1085",1.379396
"1086",1.337146
"1087",0.883502
"1088",1.001244
"1089",1.278348
"1090",1.142335
"1091",1.297333
"1092",1.164707
"1093",0.896893
"1094",1.216901
"1095",1.34568
"1096",1.359964
"1097",1.553875
"1098",0.7058156
"1099",0.7272012
"1100",1.115713
"1101",0.6633053
"1102",0.9990431
"1103",1.014358
"1104",0.561118
"1105",1.064256
"1106",1.061309
"1107",1.050621
"1108",2.436987
"1109",0.8803427
"1110",0.5696019
"1111",0.5182492
"1112",0.8073121
"1113",0.8846632
"1114",1.416069
"1115",1.111369
"1116",1.21227
"1117",1.362789
"1118",0.6588771
"1119",1.225618
"1120",-0.2163929
"1121",0.5233136
"1122",0.8699291
"1123",1.362177
"1124",0.5903779
"1125",0.9728676
"1126",1.273121
"1127",1.06692
"1128",1.060821
"1129",0.9545195
"1130",0.4238384
"1131",1.135891
"1132",1.139214
"1133",1.17972
"1134",1.049161
"1135",1.036435
"1136",0.7743768
"1137",1.264195
"1138",1.403126
"1139",1.438465
"1140",1.244226
"1141",1.389482
"1142",0.9442859
"1143",0.8037628
"1144",1.215997
"1145",0.9456455
"1146",1.057656
"1147",1.190818
"1148",1.002602
"1149",0.5092671
"1150",1.416842
"1151",0.886625
"1152",0.6836689
"1153",0.5402576
"1154",1.326813
"1155",0.7433524
"1156",1.203695
"1157",0.5116184
"1158",1.159503
"1159",1.342152
"1160",1.44519
"1161",1.075179
"1162",1.039644
"1163",-0.6335905
"1164",0.8569109
"1165",1.177986
"1166",1.625621
"1167",0.8233586
"1168",1.294828
"1169",1.145304
"1170",1.15643
"1171",0.7812569
"1172",0.5622195
"1173",1.570501
"1174",0.7100837
"1175",1.297694
"1176",1.068257
"1177",1.097037
"1178",0.9940343
"1179",1.332379
"1180",0.9559619
"1181",0.815985
"1182",1.140261
"1183",1.357953
"1184",0.9841305
"1185",1.289595
"1186",3.666385
"1187",0.6783647
"1188",0.7569475
"1189",0.9031509
"1190",0.8273821
"1191",0.8577992
"1192",1.41161
"1193",1.679645
"1194",0.6723954
"1195",1.126278
"1196",0.4655163
"1197",1.239816
"1198",0.936542
"1199",0.9499918
"1200",0.8558644
"1201",0.7581193
"1202",0.6482874
"1203",0.7831881
"1204",1.285521
"1205",0.8879182
"1206",0.7875566
"1207",1.268803
"1208",1.14606
"1209",1.084429
"1210",1.218466
"1211",0.6604558
"1212",0.8637959
"1213",0.8856782
"1214",-0.3117488
"1215",1.285792
"1216",0.4517692
"1217",0.58111
"1218",1.057329
"1219",1.072351
"1220",1.188383
"1221",1.217531
"1222",3.74247
"1223",0.9376523
"1224",0.9683502
"1225",0.8583502
"1226",1.299316
"1227",3.914059
"1228",0.360944
"1229",1.090557
"1230",1.181914
"1231",0.9234233
"1232",1.536939
"1233",0.7251358
"1234",1.070836
"1235",1.814484
"1236",0.799369
"1237",1.5181
"1238",1.251201
"1239",0.8623097
"1240",1.16661
"1241",0.5437922
"1242",0.8349052
"1243",0.8667352
"1244",1.036075
"1245",1.308436
"1246",1.114623
"1247",0.7181496
"1248",0.7527606
"1249",0.8201528
"1250",1.017548
"1251",0.8067754
"1252",0.9500495
"1253",1.351173
"1254",1.172294
"1255",0.91744
"1256",1.19491
"1257",0.3586176
"1258",1.105068
"1259",0.9344295
"1260",1.029299
"1261",0.8522292
"1262",1.170027
"1263",0.7101743
"1264",0.7227917
"1265",1.365666
"1266",0.9075659
"1267",0.5254982
"1268",0.6949414
"1269",0.9186862
"1270",0.6169146
"1271",0.9817088
"1272",1.365279
"1273",1.304662
"1274",0.2814959
"1275",1.111338
"1276",0.8949574
"1277",0.9733437
"1278",1.093762
"1279",1.076154
"1280",1.297829
"1281",1.291499
"1282",1.01098
"1283",0.9489646
"1284",1.260402
"1285",0.8024189
"1286",1.226313
"1287",1.20935
"1288",1.137386
"1289",1.105994
"1290",1.09717
"1291",0.9859012
"1292",1.039655
"1293",0.9193474
"1294",0.9837059
"1295",1.053495
"1296",1.079939
"1297",1.332084
"1298",1.275758
"1299",0.7832692
"1300",1.214554
"1301",1.173801
"1302",0.8406708
"1303",0.7780491
"1304",0.9956233
"1305",0.8396173
"1306",1.22451
"1307",0.9195883
"1308",1.125931
"1309",0.753399
"1310",1.098158
"1311",1.228622
"1312",1.111008
"1313",0.5902139
"1314",1.087017
"1315",0.4498791
"1316",0.6259319
"1317",0.7566825
